asset_id,trade_date,open,high,low,close,volume,adj_factor
SZSE:000002,2024-12-03,24.725,24.816,23.621,23.756,2564592,1.040400
SZSE:000002,2024-12-04,23.862,23.964,22.586,22.780,1653005,1.040400
SZSE:000002,2024-12-05,22.800,22.835,22.408,22.520,1609723,1.040400
SZSE:000002,2024-12-06,22.608,22.792,22.287,22.487,2264442,1.040400
SZSE:000002,2024-12-09,22.482,23.085,22.358,22.911,3010851,1.040400
SZSE:000002,2024-12-10,22.993,23.056,22.780,22.876,1587248,1.040400
SZSE:000002,2024-12-11,22.844,23.631,22.727,23.554,2424723,1.040400
SZSE:000002,2024-12-12,23.511,23.679,23.387,23.602,2272660,1.040400
SZSE:000002,2024-12-13,23.578,23.776,22.824,22.877,2528814,1.040400
SZSE:000002,2024-12-16,22.813,22.947,22.670,22.879,1139148,1.040400
SZSE:000002,2024-12-17,22.909,22.952,22.132,22.265,1351992,1.040400
SZSE:000002,2024-12-18,22.436,23.217,22.209,23.075,1487040,1.040400
SZSE:000002,2024-12-19,23.050,23.565,22.915,23.342,1134522,1.040400
SZSE:000002,2024-12-20,23.408,24.029,23.376,23.882,2331713,1.040400
SZSE:000002,2024-12-23,24.086,24.209,23.630,23.759,1947818,1.040400
SZSE:000002,2024-12-24,23.661,24.139,23.501,24.051,1877214,1.040400
SZSE:000002,2024-12-25,24.037,24.170,23.540,23.704,3362302,1.040400
SZSE:000002,2024-12-26,23.774,24.510,23.627,24.443,1621557,1.040400
SZSE:000002,2024-12-27,24.665,24.794,23.560,23.606,3170984,1.040400
SZSE:000002,2024-12-30,23.568,23.730,22.980,23.074,3332610,1.040400
SZSE:000002,2024-12-31,23.014,23.253,22.930,23.205,2118698,1.040400
SZSE:000002,2025-01-01,23.236,23.691,23.167,23.535,1882031,1.040400
SZSE:000002,2025-01-02,23.571,23.702,23.041,23.203,2197746,1.040400
SZSE:000002,2025-01-03,23.271,23.506,23.052,23.401,1580967,1.040400
SZSE:000002,2025-01-06,23.627,24.114,23.615,23.971,1118217,1.040400
SZSE:000002,2025-01-07,23.850,23.947,23.232,23.274,1753678,1.040400
SZSE:000002,2025-01-08,23.397,23.427,22.207,22.380,2044695,1.040400
SZSE:000002,2025-01-09,22.509,22.604,21.647,21.736,2423466,1.040400
SZSE:000002,2025-01-10,21.822,21.934,21.228,21.326,1971575,1.040400
SZSE:000002,2025-01-13,21.231,21.395,21.082,21.272,3860764,1.040400
SZSE:000002,2025-01-14,21.182,21.761,21.056,21.605,2483932,1.040400
SZSE:000002,2025-01-15,21.738,21.872,21.141,21.264,3572994,1.040400
SZSE:000002,2025-01-16,21.125,21.360,21.007,21.268,1210471,1.040400
SZSE:000002,2025-01-17,21.253,21.351,20.694,20.819,2816339,1.040400
SZSE:000002,2025-01-20,20.782,20.863,20.007,20.196,1967683,1.040400
SZSE:000002,2025-01-21,20.444,20.553,19.823,19.904,1373224,1.040400
SZSE:000002,2025-01-22,19.838,20.065,19.758,20.001,1461582,1.040400
SZSE:000002,2025-01-23,20.124,20.187,19.495,19.551,688377,1.040400
SZSE:000002,2025-01-24,19.512,19.609,18.963,19.106,1650118,1.040400
SZSE:000002,2025-01-27,19.115,19.264,18.515,18.674,2904175,1.040400
SZSE:000002,2025-01-28,18.646,19.314,18.590,19.205,355037,1.040400
SZSE:000002,2025-01-29,19.210,19.307,18.841,18.998,1599013,1.040400
SZSE:000002,2025-01-30,19.082,19.163,18.700,18.826,3566853,1.040400
SZSE:000002,2025-01-31,18.816,19.114,18.691,19.044,1061122,1.040400
SZSE:000002,2025-02-03,19.113,19.183,18.837,18.899,1331312,1.040400
SZSE:000002,2025-02-04,18.851,19.166,18.766,19.090,993751,1.040400
SZSE:000002,2025-02-05,19.085,19.822,19.001,19.781,2875625,1.040400
SZSE:000002,2025-02-06,19.760,19.846,19.206,19.340,2316552,1.040400
SZSE:000002,2025-02-07,19.270,19.963,19.267,19.908,1646587,1.040400
SZSE:000002,2025-02-10,19.848,20.309,19.713,20.165,1337764,1.040400
SZSE:000002,2025-02-11,20.209,20.429,20.104,20.354,2518221,1.040400
SZSE:000002,2025-02-12,20.319,20.380,20.016,20.136,2004180,1.040400
SZSE:000002,2025-02-13,20.073,20.251,20.028,20.151,2259071,1.040400
SZSE:000002,2025-02-14,20.216,20.726,20.058,20.630,2516192,1.040400
SZSE:000002,2025-02-17,20.552,20.998,20.482,20.829,1492261,1.040400
SZSE:000002,2025-02-18,20.812,21.640,20.728,21.569,1843564,1.040400
SZSE:000002,2025-02-19,21.704,23.104,21.585,23.007,1326577,1.040400
SZSE:000002,2025-02-20,22.986,23.146,22.779,23.089,1817365,1.040400
SZSE:000002,2025-02-21,23.072,24.084,22.850,23.841,2220315,1.040400
SZSE:000002,2025-02-24,23.765,23.852,23.233,23.337,1844324,1.040400
SZSE:000002,2025-02-25,23.407,23.513,22.757,22.928,632560,1.040400
SZSE:000002,2025-02-26,22.943,23.323,22.865,23.091,1963001,1.040400
SZSE:000002,2025-02-27,23.097,23.325,22.000,22.147,962065,1.040400
SZSE:000002,2025-02-28,22.257,22.996,22.090,22.937,1176052,1.040400
SZSE:000002,2025-03-03,22.766,22.883,21.275,21.387,1283210,1.040400
SZSE:000002,2025-03-04,21.545,23.132,21.455,23.011,2466986,1.040400
SZSE:000002,2025-03-05,22.958,24.167,22.815,24.113,1690338,1.040400
SZSE:000002,2025-03-06,24.162,24.282,23.506,23.609,3419541,1.040400
SZSE:000002,2025-03-07,23.534,23.910,23.483,23.832,1596496,1.040400
SZSE:000002,2025-03-10,23.777,23.867,23.093,23.244,2699616,1.040400
SZSE:000002,2025-03-11,23.314,23.469,22.948,23.092,2964332,1.040400
SZSE:000002,2025-03-12,23.176,23.310,22.991,23.093,1710155,1.040400
SZSE:000002,2025-03-13,23.073,23.202,22.969,23.106,3230384,1.040400
SZSE:000002,2025-03-14,23.118,23.287,22.984,23.020,1590349,1.040400
SZSE:000002,2025-03-17,23.111,23.241,21.916,22.070,3281978,1.040400
SZSE:000002,2025-03-18,22.044,22.210,21.768,21.911,3024635,1.040400
SZSE:000002,2025-03-19,21.978,22.354,21.899,22.228,2074919,1.040400
SZSE:000002,2025-03-20,22.221,22.388,21.801,21.857,2467060,1.040400
SZSE:000002,2025-03-21,21.862,22.536,21.774,22.402,1493601,1.040400
SZSE:000002,2025-03-24,22.435,22.681,22.332,22.555,3665104,1.040400
SZSE:000002,2025-03-25,22.558,22.773,22.408,22.645,1544595,1.040400
SZSE:000002,2025-03-26,22.657,22.731,22.237,22.396,3739476,1.040400
SZSE:000002,2025-03-27,22.393,23.160,22.301,23.057,2345414,1.040400
SZSE:000002,2025-03-28,23.118,23.163,22.824,22.909,1808916,1.040400
SZSE:000002,2025-03-31,22.967,23.460,22.786,23.395,782304,1.040400
SZSE:000002,2025-04-01,23.393,23.470,23.011,23.152,2008972,1.040400
SZSE:000002,2025-04-02,23.114,23.533,22.993,23.399,1885465,1.040400
SZSE:000002,2025-04-03,23.477,24.038,23.373,23.810,1646288,1.040400
SZSE:000002,2025-04-04,23.845,23.959,22.865,22.982,1913743,1.040400
SZSE:000002,2025-04-07,22.908,23.027,22.611,22.717,3118399,1.040400
SZSE:000002,2025-04-08,22.794,22.897,22.162,22.303,3069147,1.040400
SZSE:000002,2025-04-09,22.207,22.289,21.487,21.605,3186675,1.040400
SZSE:000002,2025-04-10,21.683,21.769,21.267,21.395,2156866,1.040400
SZSE:000002,2025-04-11,21.333,21.489,21.301,21.448,2111810,1.040400
SZSE:000002,2025-04-14,21.401,21.445,21.198,21.298,2620979,1.040400
SZSE:000002,2025-04-15,21.361,22.292,21.248,22.130,927032,1.040400
SZSE:000002,2025-04-16,22.122,22.633,22.063,22.566,2680035,1.040400
SZSE:000002,2025-04-17,22.660,22.768,21.694,21.804,2773375,1.040400
SZSE:000002,2025-04-18,21.872,21.937,21.537,21.675,631381,1.040400
SZSE:000002,2025-04-21,21.767,22.816,21.712,22.757,1764477,1.040400
SZSE:000002,2025-04-22,22.658,23.709,22.548,23.540,1061952,1.040400
SZSE:000002,2025-04-23,23.537,23.665,22.502,22.604,1885951,1.040400
SZSE:000002,2025-04-24,22.591,22.967,22.504,22.829,2855786,1.040400
SZSE:000002,2025-04-25,22.879,23.090,21.535,21.592,2961998,1.040400
SZSE:000002,2025-04-28,21.771,23.160,21.620,23.014,631955,1.040400
SZSE:000002,2025-04-29,22.990,23.110,22.874,22.900,2036565,1.040400
SZSE:000002,2025-04-30,22.998,24.128,22.879,24.018,2013685,1.040400
SZSE:000002,2025-05-01,24.142,24.382,23.828,23.982,1998863,1.040400
SZSE:000002,2025-05-02,23.857,24.744,23.700,24.582,2156952,1.040400
SZSE:000002,2025-05-05,24.644,25.840,24.515,25.635,2273833,1.040400
SZSE:000002,2025-05-06,25.499,25.622,25.373,25.539,2482643,1.040400
SZSE:000002,2025-05-07,25.533,26.896,25.346,26.748,1400895,1.040400
SZSE:000002,2025-05-08,26.662,26.861,25.480,25.586,1846092,1.040400
SZSE:000002,2025-05-09,25.560,25.715,25.063,25.131,1392644,1.040400
SZSE:000002,2025-05-12,25.271,25.348,24.713,24.879,1320270,1.040400
SZSE:000002,2025-05-13,24.882,25.163,24.727,25.040,2071972,1.040400
SZSE:000002,2025-05-14,25.208,25.314,24.986,25.110,1518233,1.040400
SZSE:000002,2025-05-15,25.124,25.805,24.913,25.723,1464564,1.040400
SZSE:000002,2025-05-16,25.636,25.658,25.110,25.338,2130146,1.040400
SZSE:000002,2025-05-19,25.151,27.105,24.952,27.079,1855784,1.040400
SZSE:000002,2025-05-20,26.982,27.788,26.824,27.615,2144743,1.061208
SZSE:000002,2025-05-21,27.813,27.903,27.666,27.699,2437113,1.061208
SZSE:000002,2025-05-22,27.737,28.036,27.585,27.901,958123,1.061208
SZSE:000002,2025-05-23,27.710,28.627,27.556,28.518,2271708,1.061208
SZSE:000002,2025-05-26,28.574,28.886,28.414,28.636,2825855,1.061208
SZSE:000002,2025-05-27,28.712,30.075,28.593,29.886,3353083,1.061208
SZSE:000002,2025-05-28,29.807,30.102,29.564,29.621,1517299,1.061208
SZSE:000002,2025-05-29,29.629,29.793,28.531,28.764,1408491,1.061208
SZSE:000002,2025-05-30,28.683,29.845,28.596,29.639,3778983,1.061208
SZSE:000002,2025-06-02,29.622,29.825,29.279,29.500,2003271,1.061208
SZSE:000002,2025-06-03,29.437,29.686,29.321,29.547,1507971,1.061208
SZSE:000002,2025-06-04,29.613,29.833,28.885,28.988,1906227,1.061208
SZSE:000002,2025-06-05,28.902,29.005,28.387,28.575,2624428,1.061208
SZSE:000002,2025-06-06,28.661,28.843,27.792,27.919,2333295,1.061208
SZSE:000002,2025-06-09,27.869,27.935,27.533,27.646,1201081,1.061208
SZSE:000002,2025-06-10,27.675,28.218,27.490,28.106,1419355,1.061208
SZSE:000002,2025-06-11,28.093,28.341,27.450,27.486,3221614,1.061208
SZSE:000002,2025-06-12,27.506,27.630,27.233,27.368,2345491,1.061208
SZSE:000002,2025-06-13,27.510,28.050,27.341,27.858,2711659,1.061208
SZSE:000002,2025-06-16,27.841,27.940,27.495,27.703,4186837,1.061208
SZSE:000002,2025-06-17,27.904,28.193,27.750,28.147,1506858,1.061208
SZSE:000002,2025-06-18,28.098,28.138,27.628,27.824,1263630,1.061208
SZSE:000002,2025-06-19,27.804,27.935,27.281,27.538,1141627,1.061208
SZSE:000002,2025-06-20,27.344,27.884,27.241,27.701,3863776,1.061208
SZSE:000002,2025-06-23,27.687,29.064,27.619,28.917,1771328,1.061208
SZSE:000002,2025-06-24,28.825,29.969,28.739,29.890,2774142,1.061208
SZSE:000002,2025-06-25,29.875,30.942,29.640,30.711,2454779,1.061208
SZSE:000002,2025-06-26,30.622,30.872,30.216,30.313,1906109,1.061208
SZSE:000002,2025-06-27,30.235,32.231,30.073,31.969,1834118,1.061208
SZSE:000002,2025-06-30,32.002,32.221,31.681,31.894,4151076,1.061208
SZSE:000002,2025-07-01,32.023,32.236,30.610,30.806,2205680,1.061208
SZSE:000002,2025-07-02,30.572,31.645,30.334,31.464,2838523,1.061208
SZSE:000002,2025-07-03,31.215,32.451,31.044,32.310,2006250,1.061208
SZSE:000002,2025-07-04,32.323,32.772,32.095,32.664,2482852,1.061208
SZSE:000002,2025-07-07,32.526,33.369,32.475,33.100,2911441,1.061208
SZSE:000002,2025-07-08,33.270,33.842,33.036,33.635,2564416,1.061208
SZSE:000002,2025-07-09,33.789,33.993,33.013,33.235,2494311,1.061208
SZSE:000002,2025-07-10,33.189,34.010,33.133,33.713,1562028,1.061208
SZSE:000002,2025-07-11,33.999,34.276,31.878,32.061,2536524,1.061208
SZSE:000002,2025-07-14,31.987,32.106,31.191,31.354,1551816,1.061208
SZSE:000002,2025-07-15,31.678,32.133,31.498,31.938,1218682,1.061208
SZSE:000002,2025-07-16,31.904,32.032,31.504,31.715,2725505,1.061208
SZSE:000002,2025-07-17,31.709,32.880,31.515,32.834,3575437,1.061208
SZSE:000002,2025-07-18,32.682,33.943,32.485,33.822,2817266,1.061208
SZSE:000002,2025-07-21,33.723,33.914,33.052,33.148,3284842,1.061208
SZSE:000002,2025-07-22,33.469,33.542,31.972,32.234,3318120,1.061208
SZSE:000002,2025-07-23,32.396,32.505,31.836,31.974,971495,1.061208
SZSE:000002,2025-07-24,32.008,32.912,31.853,32.741,1935144,1.061208
SZSE:000002,2025-07-25,32.519,33.065,32.375,32.775,3873665,1.061208
SZSE:000002,2025-07-28,32.869,33.158,32.640,33.070,1911037,1.061208
SZSE:000002,2025-07-29,33.092,33.492,32.755,33.224,3517394,1.061208
SZSE:000002,2025-07-30,33.395,33.480,32.919,32.982,2673857,1.061208
SZSE:000002,2025-07-31,32.994,34.639,32.788,34.511,2019278,1.061208
SZSE:000002,2025-08-01,34.384,35.277,34.234,35.102,346783,1.061208
SZSE:000002,2025-08-04,35.116,36.230,34.876,35.940,1369236,1.061208
SZSE:000002,2025-08-05,36.107,36.141,33.779,34.015,2185815,1.061208
SZSE:000002,2025-08-06,34.045,34.345,33.546,33.707,2245820,1.061208
SZSE:000002,2025-08-07,33.760,34.252,33.597,34.182,2929016,1.061208
SZSE:000002,2025-08-08,33.955,34.148,33.764,33.909,103911,1.061208
SZSE:000002,2025-08-11,33.941,34.620,33.747,34.413,2183634,1.061208
SZSE:000002,2025-08-12,34.260,36.734,34.106,36.399,2971574,1.061208
SZSE:000002,2025-08-13,36.277,36.448,34.795,35.004,1605455,1.061208
SZSE:000002,2025-08-14,34.971,34.994,33.257,33.443,1913241,1.061208
SZSE:000002,2025-08-15,33.576,34.586,33.355,34.353,2556887,1.061208
SZSE:000002,2025-08-18,34.404,35.526,34.139,35.356,2960483,1.061208
SZSE:000002,2025-08-19,35.511,35.618,33.949,34.119,743357,1.061208
SZSE:000002,2025-08-20,34.013,34.222,33.718,33.842,1545204,1.061208
SZSE:000002,2025-08-21,33.795,34.188,33.591,34.096,429094,1.061208
SZSE:000002,2025-08-22,34.431,36.147,34.281,35.886,257822,1.061208
SZSE:000002,2025-08-25,35.724,37.058,35.557,36.832,1954920,1.061208
SZSE:000002,2025-08-26,36.687,37.625,36.398,37.364,2400609,1.061208
SZSE:000002,2025-08-27,37.553,37.717,37.386,37.670,2165970,1.061208
SZSE:000002,2025-08-28,37.337,39.327,37.271,39.167,1877054,1.061208
SZSE:000002,2025-08-29,39.429,39.560,37.854,38.125,1817870,1.061208
SZSE:000002,2025-09-01,38.071,38.288,37.475,37.541,1241439,1.061208
SZSE:000002,2025-09-02,37.354,38.818,37.076,38.519,835274,1.061208
SZSE:000002,2025-09-03,38.466,38.573,37.603,37.749,1896060,1.061208
SZSE:000002,2025-09-04,37.979,38.136,37.706,37.943,2640071,1.061208
SZSE:000002,2025-09-05,37.849,38.008,36.637,36.827,2529486,1.061208
SZSE:000002,2025-09-08,36.837,37.742,36.634,37.608,2103883,1.061208
SZSE:000002,2025-09-09,37.674,38.627,37.401,38.516,1792802,1.061208
SZSE:000002,2025-09-10,38.540,41.937,38.350,41.694,1521757,1.061208
SZSE:000002,2025-09-11,41.758,42.451,41.632,42.289,569319,1.061208
SZSE:000002,2025-09-12,42.429,42.712,41.768,42.201,1005765,1.061208
SZSE:000002,2025-09-15,42.304,43.406,42.106,43.192,2791003,1.061208
SZSE:000002,2025-09-16,43.013,43.251,41.636,41.955,2738526,1.061208
SZSE:000002,2025-09-17,41.831,42.108,41.322,41.431,2609276,1.061208
SZSE:000002,2025-09-18,41.545,41.700,40.379,40.559,3229326,1.061208
SZSE:000002,2025-09-19,40.538,40.627,39.503,39.693,2584270,1.061208
SZSE:000002,2025-09-22,39.837,40.069,39.575,39.883,2206845,1.061208
SZSE:000002,2025-09-23,40.139,41.299,39.948,41.087,2091856,1.061208
SZSE:000002,2025-09-24,41.409,41.518,40.453,40.554,3383480,1.061208
SZSE:000002,2025-09-25,40.666,40.926,39.620,39.869,1690042,1.061208
SZSE:000002,2025-09-26,39.550,40.893,39.342,40.681,2125942,1.061208
SZSE:000002,2025-09-29,40.819,41.037,39.679,39.985,2833200,1.061208
SZSE:000002,2025-09-30,40.106,40.217,38.038,38.286,2106708,1.061208
SZSE:000002,2025-10-01,38.488,39.336,38.229,39.175,974311,1.061208
SZSE:000002,2025-10-02,39.559,39.805,38.976,39.307,2919970,1.061208
SZSE:000002,2025-10-03,39.470,39.733,38.407,38.516,1500627,1.061208
SZSE:000002,2025-10-06,38.370,41.025,38.222,40.642,1986464,1.061208
SZSE:000002,2025-10-07,40.766,40.919,39.890,40.109,1921480,1.061208
SZSE:000002,2025-10-08,39.974,40.046,39.094,39.285,1535507,1.061208
SZSE:000002,2025-10-09,39.311,39.519,37.338,37.421,2939615,1.061208
SZSE:000002,2025-10-10,37.339,38.070,37.226,37.847,2435420,1.061208
SZSE:000002,2025-10-13,37.808,37.838,37.232,37.435,1671411,1.061208
SZSE:000002,2025-10-14,37.287,38.461,37.032,38.189,1448597,1.061208
SZSE:000002,2025-10-15,38.402,38.844,38.187,38.678,1869419,1.061208
SZSE:000002,2025-10-16,38.627,38.726,37.804,38.130,1899203,1.061208
SZSE:000002,2025-10-17,37.931,39.047,37.714,38.734,2719736,1.061208
SZSE:000002,2025-10-20,38.725,39.844,38.384,39.759,1787853,1.061208
SZSE:000002,2025-10-21,39.975,41.566,39.891,41.439,2539744,1.061208
SZSE:000002,2025-10-22,41.345,41.844,41.068,41.597,1511496,1.061208
SZSE:000002,2025-10-23,41.308,41.703,40.385,40.686,2826723,1.061208
SZSE:000002,2025-10-24,40.628,40.947,38.857,39.026,1142177,1.061208
SZSE:000002,2025-10-27,39.190,39.333,38.508,38.816,1486191,1.061208
SZSE:000002,2025-10-28,38.789,39.588,38.557,39.487,2409025,1.061208
SZSE:000002,2025-10-29,39.680,40.175,39.323,39.448,2481523,1.061208
SZSE:000002,2025-10-30,39.695,39.840,38.601,38.838,1481471,1.061208
SZSE:000002,2025-10-31,38.629,38.815,37.438,37.601,2226175,1.061208
SZSE:000002,2025-11-03,37.785,37.840,36.990,37.167,3188537,1.061208
SZSE:000003,2024-01-02,41.537,43.333,41.280,43.005,1657080,1.000000
SZSE:000003,2024-01-03,43.167,43.954,43.094,43.699,2917865,1.000000
SZSE:000003,2024-01-04,43.571,43.767,43.228,43.524,1752671,1.000000
SZSE:000003,2024-01-05,43.762,43.864,41.974,42.306,1419439,1.000000
SZSE:000003,2024-01-08,42.254,43.884,42.087,43.641,1911729,1.000000
SZSE:000003,2024-01-09,43.416,44.212,43.126,44.052,1703245,1.000000
SZSE:000003,2024-01-10,44.037,45.616,44.003,45.316,1002502,1.000000
SZSE:000003,2024-01-11,45.384,45.658,44.346,44.664,2143085,1.000000
SZSE:000003,2024-01-12,44.691,45.719,44.338,45.548,2785152,1.000000
SZSE:000003,2024-01-15,45.714,46.483,45.496,46.057,894116,1.000000
SZSE:000003,2024-01-16,46.035,46.230,45.616,45.773,1521709,1.000000
SZSE:000003,2024-01-17,45.751,46.832,45.425,46.730,2626933,1.000000
SZSE:000003,2024-01-18,46.827,48.206,46.493,47.892,2361091,1.000000
SZSE:000003,2024-01-19,47.869,47.972,47.646,47.936,1867263,1.000000
SZSE:000003,2024-01-22,48.128,48.373,47.176,47.607,3088502,1.000000
SZSE:000003,2024-01-23,47.550,48.336,47.414,48.097,2348138,1.000000
SZSE:000003,2024-01-24,47.604,48.305,47.456,47.978,2597188,1.000000
SZSE:000003,2024-01-25,47.911,49.448,47.484,49.248,1522210,1.000000
SZSE:000003,2024-01-26,49.351,49.655,49.198,49.470,2245604,1.000000
SZSE:000003,2024-01-29,49.631,49.935,47.328,47.675,1271734,1.000000
SZSE:000003,2024-01-30,47.693,49.977,47.583,49.976,2662376,1.000000
SZSE:000003,2024-01-31,50.227,52.160,50.135,52.004,101842,1.000000
SZSE:000003,2024-02-01,52.130,52.442,50.621,50.624,3503223,1.000000
SZSE:000003,2024-02-02,50.934,51.792,50.697,51.370,2094502,1.000000
SZSE:000003,2024-02-05,51.428,51.792,50.292,50.355,3035533,1.000000
SZSE:000003,2024-02-06,50.286,51.999,50.099,51.657,2607798,1.000000
SZSE:000003,2024-02-07,51.562,51.899,50.362,50.611,3264139,1.000000
SZSE:000003,2024-02-08,50.574,50.774,49.205,49.530,2080986,1.000000
SZSE:000003,2024-02-09,49.415,50.036,49.143,49.714,1350489,1.000000
SZSE:000003,2024-02-12,50.070,50.409,49.347,49.351,2081416,1.000000
SZSE:000003,2024-02-13,49.442,49.645,48.655,48.994,3059284,1.000000
SZSE:000003,2024-02-14,49.038,49.355,48.621,49.069,1078943,1.000000
SZSE:000003,2024-02-15,49.150,51.484,48.868,51.147,1144493,1.000000
SZSE:000003,2024-02-16,51.006,51.183,49.223,49.599,2736555,1.000000
SZSE:000003,2024-02-19,49.259,51.547,49.162,51.285,935748,1.000000
SZSE:000003,2024-02-20,51.338,51.492,49.645,49.806,2579986,1.000000
SZSE:000003,2024-02-21,49.490,51.752,49.356,51.523,905311,1.000000
SZSE:000003,2024-02-22,51.513,51.801,50.791,51.116,1250809,1.000000
SZSE:000003,2024-02-23,51.548,51.814,51.284,51.670,940127,1.000000
SZSE:000003,2024-02-26,51.779,52.318,51.329,52.132,3021198,1.000000
SZSE:000003,2024-02-27,52.317,53.503,52.120,53.227,1274761,1.000000
SZSE:000003,2024-02-28,53.659,53.962,52.146,52.759,2284238,1.000000
SZSE:000003,2024-02-29,52.547,54.864,52.247,54.487,1710658,1.000000
SZSE:000003,2024-03-01,54.669,54.807,52.387,52.464,3595335,1.000000
SZSE:000003,2024-03-04,52.611,53.035,51.019,51.258,1479044,1.000000
SZSE:000003,2024-03-05,51.148,51.529,50.519,50.843,2367310,1.000000
SZSE:000003,2024-03-06,50.797,52.009,50.455,51.753,2619864,1.000000
SZSE:000003,2024-03-07,51.526,52.093,51.357,51.633,831947,1.000000
SZSE:000003,2024-03-08,51.446,52.512,51.242,52.327,1884781,1.000000
SZSE:000003,2024-03-11,52.524,53.029,52.012,52.301,1660108,1.000000
SZSE:000003,2024-03-12,52.531,52.689,52.453,52.460,1057369,1.000000
SZSE:000003,2024-03-13,52.166,53.849,51.723,53.552,1336520,1.000000
SZSE:000003,2024-03-14,53.819,54.014,53.277,53.506,2740649,1.000000
SZSE:000003,2024-03-15,53.194,53.565,52.839,53.470,3113574,1.000000
SZSE:000003,2024-03-18,53.550,55.527,53.238,55.194,1701990,1.000000
SZSE:000003,2024-03-19,55.298,55.506,52.525,52.692,2982900,1.000000
SZSE:000003,2024-03-20,52.807,53.235,51.059,51.387,3160706,1.000000
SZSE:000003,2024-03-21,51.161,52.452,50.985,52.190,2061519,1.000000
SZSE:000003,2024-03-22,51.914,52.609,51.558,52.329,2760857,1.000000
SZSE:000003,2024-03-25,52.250,53.620,51.834,53.357,1556037,1.000000
SZSE:000003,2024-03-26,53.276,53.585,53.036,53.385,1760981,1.000000
SZSE:000003,2024-03-27,53.271,55.397,52.897,55.003,1686887,1.000000
SZSE:000003,2024-03-28,55.305,55.602,53.279,53.734,1693300,1.000000
SZSE:000003,2024-03-29,53.696,54.447,53.491,54.093,1878622,1.000000
SZSE:000003,2024-04-01,54.105,54.711,53.945,54.418,2377939,1.000000
SZSE:000003,2024-04-02,54.563,54.870,54.175,54.458,1756377,1.000000
SZSE:000003,2024-04-03,54.144,55.018,54.046,54.574,2120614,1.000000
SZSE:000003,2024-04-04,54.688,55.566,54.438,55.276,1228836,1.000000
SZSE:000003,2024-04-05,55.466,57.766,54.973,57.567,2774929,1.000000
SZSE:000003,2024-04-08,57.727,58.107,57.652,57.856,899779,1.000000
SZSE:000003,2024-04-09,57.765,57.963,56.854,57.109,2906711,1.000000
SZSE:000003,2024-04-10,56.944,57.361,56.536,57.123,3004541,1.000000
SZSE:000003,2024-04-11,57.000,58.500,56.793,58.118,1945673,1.000000
SZSE:000003,2024-04-12,58.021,58.440,57.662,57.867,2253631,1.000000
SZSE:000003,2024-04-15,57.728,57.978,56.254,56.513,3284517,1.000000
SZSE:000003,2024-04-16,56.673,56.943,56.444,56.809,1671038,1.000000
SZSE:000003,2024-04-17,56.854,57.786,56.501,57.616,2427309,1.000000
SZSE:000003,2024-04-18,57.653,58.299,57.321,57.917,1331025,1.000000
SZSE:000003,2024-04-19,57.589,59.620,57.344,59.481,1466118,1.000000
SZSE:000003,2024-04-22,58.961,59.208,57.386,57.487,2047509,1.000000
SZSE:000003,2024-04-23,57.216,61.122,56.865,60.727,1796871,1.000000
SZSE:000003,2024-04-24,60.903,61.097,58.859,59.386,2328081,1.000000
SZSE:000003,2024-04-25,59.204,59.621,58.884,59.095,2412854,1.000000
SZSE:000003,2024-04-26,58.599,58.813,52.921,53.289,1514371,1.000000
SZSE:000003,2024-04-29,53.419,53.589,51.279,51.581,1301475,1.000000
SZSE:000003,2024-04-30,51.405,52.453,51.060,52.182,3341312,1.000000
SZSE:000003,2024-05-01,52.366,52.481,51.082,51.366,1303335,1.000000
SZSE:000003,2024-05-02,51.549,52.885,51.469,52.451,1141593,1.000000
SZSE:000003,2024-05-03,52.689,53.032,50.899,51.085,2439112,1.000000
SZSE:000003,2024-05-06,51.154,51.421,50.326,50.645,3287770,1.000000
SZSE:000003,2024-05-07,50.941,51.290,48.930,49.302,246677,1.000000
SZSE:000003,2024-05-08,49.314,49.557,47.999,48.185,2021547,1.000000
SZSE:000003,2024-05-09,47.769,49.511,47.510,49.256,2219262,1.000000
SZSE:000003,2024-05-10,49.346,49.662,48.593,49.019,3382131,1.000000
SZSE:000003,2024-05-13,48.804,50.364,48.572,50.093,2495859,1.000000
SZSE:000003,2024-05-14,49.870,50.922,49.655,50.683,1810564,1.000000
SZSE:000003,2024-05-15,50.515,51.711,50.209,51.457,1660429,1.000000
SZSE:000003,2024-05-16,52.047,52.351,49.557,49.578,3032925,1.000000
SZSE:000003,2024-05-17,49.733,50.055,48.451,48.766,2168592,1.000000
SZSE:000003,2024-05-20,48.967,51.015,48.555,50.642,1497542,1.000000
SZSE:000003,2024-05-21,50.644,50.841,50.114,50.358,2347093,1.000000
SZSE:000003,2024-05-22,50.365,50.692,49.850,50.207,2290540,1.000000
SZSE:000003,2024-05-23,50.517,50.703,49.365,49.664,616801,1.000000
SZSE:000003,2024-05-24,49.898,50.184,48.536,48.701,2371852,1.000000
SZSE:000003,2024-05-27,48.664,48.964,47.177,47.676,1044955,1.000000
SZSE:000003,2024-05-28,47.375,47.828,46.830,46.946,3041273,1.000000
SZSE:000003,2024-05-29,46.734,48.790,46.454,48.503,1814481,1.000000
SZSE:000003,2024-05-30,48.384,49.816,48.063,49.474,1752508,1.000000
SZSE:000003,2024-05-31,49.618,49.800,48.999,49.411,3023630,1.000000
SZSE:000003,2024-06-03,49.402,49.675,46.721,46.927,1809770,1.000000
